order_id,order_date,category,product,unit_price,quantity,revenue,discount_pct,region,sales_channel,payment_method,customer_age,customer_rating,order_month,order_year,day_of_week
ORD104041,2025-08-25,Beauty,Sunscreen,16.0,2,32.0,0.0,South,In-Store,Wallet,18.0,5.0,2025-08,2025,Monday
ORD104640,2025-08-25,Beauty,Shampoo,12.0,1,12.0,0.0,West,In-Store,Credit Card,28.0,1.0,2025-08,2025,Monday
ORD103145,2025-08-25,Beauty,Shampoo,11.4,1,11.4,0.05,West,Online,UPI,44.0,1.0,2025-08,2025,Monday
ORD101209,2025-08-25,Apparel,Dress,49.5,1,49.5,0.1,South,Online,Credit Card,18.0,4.0,2025-08,2025,Monday
ORD100926,2025-08-25,Beauty,Sunscreen,16.0,1,16.0,0.0,West,Online,Cash,23.0,2.0,2025-08,2025,Monday
ORD104801,2025-08-25,Sports,Yoga Mat,23.75,1,23.75,0.05,South,Online,Wallet,18.0,5.0,2025-08,2025,Monday
ORD101906,2025-08-25,Home & Kitchen,Blender,39.0,1,39.0,0.0,Central,In-Store,Debit Card,44.0,4.0,2025-08,2025,Monday
ORD103619,2025-08-25,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,South,Online,Credit Card,27.0,4.0,2025-08,2025,Monday
ORD102892,2025-08-25,Beauty,Lipstick,18.0,1,18.0,0.0,North,In-Store,Credit Card,26.0,4.0,2025-08,2025,Monday
ORD103704,2025-08-25,Electronics,Smartphone,699.0,1,699.0,0.0,South,In-Store,Credit Card,44.0,3.0,2025-08,2025,Monday
ORD103465,2025-08-26,Home & Kitchen,Air Fryer,84.55,2,169.1,0.05,East,Online,Credit Card,18.0,4.0,2025-08,2025,Tuesday
ORD102422,2025-08-26,Apparel,Sneakers,65.0,1,65.0,0.0,West,In-Store,Credit Card,35.0,4.0,2025-08,2025,Tuesday
ORD103350,2025-08-26,Home & Kitchen,Vacuum,119.2,2,238.4,0.2,South,Online,Credit Card,38.0,4.0,2025-08,2025,Tuesday
ORD101679,2025-08-27,Apparel,Jacket,84.55,1,84.55,0.05,South,Online,Cash,61.0,4.0,2025-08,2025,Wednesday
ORD103201,2025-08-27,Home & Kitchen,Blender,35.1,1,35.1,0.1,East,In-Store,Debit Card,34.0,5.0,2025-08,2025,Wednesday
ORD100629,2025-08-27,Home & Kitchen,Blender,37.05,5,185.25,0.05,East,Online,UPI,44.0,4.0,2025-08,2025,Wednesday
ORD104693,2025-08-27,Electronics,Headphones,41.65,1,41.65,0.15,South,Online,Credit Card,43.0,2.0,2025-08,2025,Wednesday
ORD102697,2025-08-27,Apparel,T-Shirt,15.0,1,15.0,0.0,West,Online,Debit Card,25.0,5.0,2025-08,2025,Wednesday
ORD102634,2025-08-27,Sports,Running Shoes,67.15,1,67.15,0.15,West,Online,Credit Card,18.0,5.0,2025-08,2025,Wednesday
ORD103386,2025-08-27,Beauty,Perfume,65.0,1,65.0,0.0,East,In-Store,Wallet,41.0,2.0,2025-08,2025,Wednesday
ORD100142,2025-08-27,Sports,Running Shoes,79.0,1,79.0,0.0,West,Online,Debit Card,39.0,5.0,2025-08,2025,Wednesday
ORD104716,2025-08-27,Apparel,Jacket,89.0,1,89.0,0.0,South,Online,UPI,25.0,5.0,2025-08,2025,Wednesday
ORD104082,2025-08-27,Beauty,Perfume,65.0,2,130.0,0.0,West,In-Store,Credit Card,31.0,5.0,2025-08,2025,Wednesday
ORD101479,2025-08-27,Sports,Tent,122.55,1,122.55,0.05,South,In-Store,UPI,44.0,5.0,2025-08,2025,Wednesday
ORD101823,2025-08-28,Beauty,Sunscreen,16.0,1,16.0,0.0,South,In-Store,Cash,30.0,5.0,2025-08,2025,Thursday
ORD103921,2025-08-28,Home & Kitchen,Vacuum,134.1,2,268.2,0.1,East,Online,UPI,40.0,5.0,2025-08,2025,Thursday
ORD104605,2025-08-28,Sports,Tent,103.2,1,103.2,0.2,North,Online,Wallet,31.0,4.0,2025-08,2025,Thursday
ORD102621,2025-08-28,Sports,Yoga Mat,25.0,1,25.0,0.0,West,In-Store,Debit Card,25.0,4.0,2025-08,2025,Thursday
ORD101797,2025-08-28,Beauty,Sunscreen,14.4,1,14.4,0.1,East,In-Store,Credit Card,24.0,4.0,2025-08,2025,Thursday
ORD102118,2025-08-28,Sports,Bicycle,349.0,1,349.0,0.0,North,In-Store,Debit Card,18.0,3.0,2025-08,2025,Thursday
ORD103565,2025-08-28,Home & Kitchen,Blender,37.05,1,37.05,0.05,Central,In-Store,Debit Card,70.0,4.0,2025-08,2025,Thursday
ORD101548,2025-08-28,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,North,Online,Debit Card,41.0,1.0,2025-08,2025,Thursday
ORD100068,2025-08-28,Apparel,Jacket,75.65,2,151.3,0.15,West,Online,Wallet,42.0,5.0,2025-08,2025,Thursday
ORD103640,2025-08-29,Home & Kitchen,Cookware Set,129.0,2,258.0,0.0,West,Online,UPI,33.0,4.0,2025-08,2025,Friday
ORD102979,2025-08-29,Electronics,Tablet,349.0,3,1047.0,0.0,East,Online,Wallet,37.0,4.0,2025-08,2025,Friday
ORD102873,2025-08-29,Electronics,Smartwatch,199.0,1,199.0,0.0,East,Online,Debit Card,61.0,3.0,2025-08,2025,Friday
ORD104083,2025-08-29,Sports,Dumbbells,45.0,2,90.0,0.0,West,Online,Credit Card,30.0,3.0,2025-08,2025,Friday
ORD100860,2025-08-29,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,North,Online,Credit Card,34.0,4.0,2025-08,2025,Friday
ORD102841,2025-08-29,Apparel,Jacket,84.55,4,338.2,0.05,Central,In-Store,Cash,43.0,3.0,2025-08,2025,Friday
ORD103285,2025-08-29,Apparel,Dress,52.25,1,52.25,0.05,West,Online,Credit Card,44.0,5.0,2025-08,2025,Friday
ORD104153,2025-08-29,Sports,Running Shoes,67.15,1,67.15,0.15,East,Online,Debit Card,18.0,5.0,2025-08,2025,Friday
ORD102029,2025-08-29,Sports,Yoga Mat,21.25,3,63.75,0.15,North,Online,Debit Card,40.0,5.0,2025-08,2025,Friday
ORD100129,2025-08-30,Home & Kitchen,Blender,39.0,2,78.0,0.0,West,In-Store,Wallet,18.0,4.0,2025-08,2025,Saturday
ORD104926,2025-08-30,Sports,Running Shoes,79.0,1,79.0,0.0,North,Online,Debit Card,39.0,5.0,2025-08,2025,Saturday
ORD100263,2025-08-30,Electronics,Tablet,331.55,4,1326.2,0.05,West,In-Store,Credit Card,28.0,5.0,2025-08,2025,Saturday
ORD103763,2025-08-30,Beauty,Shampoo,12.0,2,24.0,0.0,North,In-Store,Credit Card,18.0,5.0,2025-08,2025,Saturday
ORD104426,2025-08-30,Sports,Tent,122.55,1,122.55,0.05,West,Online,UPI,28.0,5.0,2025-08,2025,Saturday
ORD102929,2025-08-30,Apparel,Sneakers,65.0,1,65.0,0.0,South,Online,Credit Card,34.0,3.0,2025-08,2025,Saturday
ORD103139,2025-08-30,Home & Kitchen,Cookware Set,129.0,1,129.0,0.0,South,Online,Credit Card,29.0,4.0,2025-08,2025,Saturday
ORD103581,2025-08-30,Electronics,Smartwatch,199.0,1,199.0,0.0,East,In-Store,Credit Card,27.0,5.0,2025-08,2025,Saturday
ORD102144,2025-08-30,Beauty,Shampoo,10.2,1,10.2,0.15,West,In-Store,Debit Card,31.0,3.0,2025-08,2025,Saturday
ORD102432,2025-08-30,Sports,Tent,129.0,1,129.0,0.0,East,In-Store,Wallet,26.0,3.0,2025-08,2025,Saturday
ORD100970,2025-08-31,Apparel,Dress,52.25,1,52.25,0.05,Central,In-Store,Credit Card,44.0,4.0,2025-08,2025,Sunday
ORD104160,2025-08-31,Sports,Bicycle,349.0,2,698.0,0.0,South,Online,Credit Card,39.0,3.0,2025-08,2025,Sunday
ORD103206,2025-08-31,Home & Kitchen,Blender,33.15,1,33.15,0.15,South,Online,Credit Card,22.0,5.0,2025-08,2025,Sunday
ORD104763,2025-08-31,Beauty,Sunscreen,12.8,1,12.8,0.2,West,Online,UPI,40.0,4.0,2025-08,2025,Sunday
ORD104634,2025-08-31,Apparel,Dress,55.0,2,110.0,0.0,North,Online,Credit Card,30.0,3.0,2025-08,2025,Sunday
ORD102757,2025-08-31,Home & Kitchen,Cookware Set,116.1,1,116.1,0.1,East,Online,Debit Card,31.0,4.0,2025-08,2025,Sunday
ORD103606,2025-09-01,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,Central,Online,Wallet,18.0,5.0,2025-09,2025,Monday
ORD103670,2025-09-01,Apparel,Sneakers,65.0,1,65.0,0.0,West,Online,Credit Card,49.0,5.0,2025-09,2025,Monday
ORD102023,2025-09-01,Home & Kitchen,Blender,39.0,3,117.0,0.0,West,In-Store,Wallet,44.0,5.0,2025-09,2025,Monday
ORD100089,2025-09-01,Sports,Tent,129.0,3,387.0,0.0,Central,In-Store,Debit Card,56.0,2.0,2025-09,2025,Monday
ORD100050,2025-09-01,Sports,Yoga Mat,25.0,1,25.0,0.0,West,In-Store,Wallet,34.0,5.0,2025-09,2025,Monday
ORD103866,2025-09-01,Beauty,Shampoo,12.0,1,12.0,0.0,East,In-Store,Credit Card,40.0,4.0,2025-09,2025,Monday
ORD100196,2025-09-01,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,UPI,31.0,5.0,2025-09,2025,Monday
ORD104667,2025-09-01,Electronics,Headphones,49.0,1,49.0,0.0,Central,In-Store,UPI,18.0,4.0,2025-09,2025,Monday
ORD104553,2025-09-01,Sports,Bicycle,296.65,2,593.3,0.15,East,In-Store,Debit Card,38.0,5.0,2025-09,2025,Monday
ORD102342,2025-09-02,Beauty,Moisturizer,20.9,2,41.8,0.05,North,Online,Debit Card,27.0,4.0,2025-09,2025,Tuesday
ORD100461,2025-09-02,Electronics,Smartwatch,199.0,4,796.0,0.0,Central,In-Store,Debit Card,35.0,5.0,2025-09,2025,Tuesday
ORD101681,2025-09-02,Electronics,Tablet,314.1,1,314.1,0.1,West,Online,Debit Card,26.0,4.0,2025-09,2025,Tuesday
ORD104001,2025-09-02,Home & Kitchen,Blender,39.0,1,39.0,0.0,West,Online,Cash,20.0,4.0,2025-09,2025,Tuesday
ORD102188,2025-09-02,Electronics,Headphones,41.65,1,41.65,0.15,West,Online,Debit Card,62.0,4.0,2025-09,2025,Tuesday
ORD103118,2025-09-03,Beauty,Shampoo,11.4,1,11.4,0.05,East,In-Store,Debit Card,48.0,2.0,2025-09,2025,Wednesday
ORD104958,2025-09-03,Apparel,Dress,46.75,1,46.75,0.15,Central,In-Store,Cash,33.0,3.0,2025-09,2025,Wednesday
ORD101390,2025-09-03,Beauty,Perfume,55.25,1,55.25,0.15,Central,In-Store,Wallet,46.0,5.0,2025-09,2025,Wednesday
ORD101321,2025-09-03,Electronics,Laptop,849.15,2,1698.3,0.15,South,Online,Credit Card,25.0,5.0,2025-09,2025,Wednesday
ORD100952,2025-09-03,Home & Kitchen,Vacuum,126.65,1,126.65,0.15,East,In-Store,Debit Card,40.0,5.0,2025-09,2025,Wednesday
ORD103574,2025-09-03,Sports,Bicycle,331.55,1,331.55,0.05,West,Online,Wallet,35.0,4.0,2025-09,2025,Wednesday
ORD103673,2025-09-03,Sports,Tent,129.0,1,129.0,0.0,West,Online,Debit Card,41.0,1.0,2025-09,2025,Wednesday
ORD100444,2025-09-03,Electronics,Laptop,899.1,3,2697.3,0.1,East,Online,Credit Card,37.0,4.0,2025-09,2025,Wednesday
ORD104773,2025-09-03,Beauty,Sunscreen,15.2,2,30.4,0.05,South,Online,Credit Card,43.0,4.0,2025-09,2025,Wednesday
ORD100554,2025-09-03,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,South,Online,Cash,48.0,5.0,2025-09,2025,Wednesday
ORD100039,2025-09-03,Apparel,T-Shirt,12.0,2,24.0,0.2,North,Online,Wallet,33.0,5.0,2025-09,2025,Wednesday
ORD101883,2025-09-03,Sports,Tent,129.0,1,129.0,0.0,East,Online,Cash,24.0,4.0,2025-09,2025,Wednesday
ORD102565,2025-09-04,Beauty,Perfume,65.0,2,130.0,0.0,East,Online,Credit Card,20.0,5.0,2025-09,2025,Thursday
ORD104097,2025-09-04,Apparel,Jacket,89.0,1,89.0,0.0,East,In-Store,Debit Card,35.0,5.0,2025-09,2025,Thursday
ORD100077,2025-09-04,Apparel,T-Shirt,15.0,1,15.0,0.0,North,Online,Credit Card,27.0,3.0,2025-09,2025,Thursday
ORD101412,2025-09-04,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,East,Online,Credit Card,41.0,4.0,2025-09,2025,Thursday
ORD102927,2025-09-05,Beauty,Sunscreen,13.6,2,27.2,0.15,South,In-Store,Credit Card,47.0,5.0,2025-09,2025,Friday
ORD104463,2025-09-05,Sports,Dumbbells,45.0,1,45.0,0.0,North,Online,Debit Card,28.0,5.0,2025-09,2025,Friday
ORD100155,2025-09-05,Beauty,Shampoo,9.6,1,9.6,0.2,West,Online,Debit Card,31.0,5.0,2025-09,2025,Friday
ORD104808,2025-09-05,Apparel,Dress,55.0,2,110.0,0.0,South,Online,Wallet,44.0,4.0,2025-09,2025,Friday
ORD101087,2025-09-05,Sports,Running Shoes,75.05,1,75.05,0.05,East,Online,Credit Card,43.0,5.0,2025-09,2025,Friday
ORD102915,2025-09-05,Electronics,Headphones,49.0,1,49.0,0.0,South,Online,Credit Card,50.0,5.0,2025-09,2025,Friday
ORD102386,2025-09-05,Electronics,Tablet,349.0,1,349.0,0.0,South,Online,Debit Card,25.0,4.0,2025-09,2025,Friday
ORD102937,2025-09-06,Home & Kitchen,Blender,39.0,1,39.0,0.0,West,Online,Credit Card,55.0,5.0,2025-09,2025,Saturday
ORD104413,2025-09-06,Apparel,Jeans,45.0,1,45.0,0.0,West,Online,Cash,31.0,4.0,2025-09,2025,Saturday
ORD101473,2025-09-06,Sports,Dumbbells,45.0,1,45.0,0.0,Central,In-Store,Cash,34.0,4.0,2025-09,2025,Saturday
ORD100441,2025-09-06,Home & Kitchen,Cookware Set,122.55,3,367.65,0.05,South,In-Store,UPI,31.0,5.0,2025-09,2025,Saturday
ORD104297,2025-09-06,Electronics,Laptop,999.0,2,1998.0,0.0,West,Online,Credit Card,57.0,4.0,2025-09,2025,Saturday
ORD101637,2025-09-06,Electronics,Smartwatch,179.1,1,179.1,0.1,North,Online,Debit Card,38.0,5.0,2025-09,2025,Saturday
ORD100355,2025-09-06,Apparel,Jacket,89.0,1,89.0,0.0,Central,Online,Wallet,52.0,4.0,2025-09,2025,Saturday
ORD102807,2025-09-06,Sports,Dumbbells,40.5,2,81.0,0.1,East,In-Store,Wallet,43.0,5.0,2025-09,2025,Saturday
ORD100529,2025-09-06,Sports,Bicycle,349.0,1,349.0,0.0,Central,Online,Wallet,44.0,3.0,2025-09,2025,Saturday
ORD102764,2025-09-07,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,West,In-Store,Debit Card,30.0,4.0,2025-09,2025,Sunday
ORD103197,2025-09-07,Sports,Tent,129.0,1,129.0,0.0,South,Online,Debit Card,31.0,5.0,2025-09,2025,Sunday
ORD103635,2025-09-07,Home & Kitchen,Air Fryer,84.55,2,169.1,0.05,South,In-Store,Debit Card,18.0,3.0,2025-09,2025,Sunday
ORD100071,2025-09-07,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,East,In-Store,Credit Card,18.0,3.0,2025-09,2025,Sunday
ORD101490,2025-09-07,Apparel,T-Shirt,15.0,2,30.0,0.0,Central,Online,UPI,39.0,5.0,2025-09,2025,Sunday
ORD102092,2025-09-07,Electronics,Smartphone,699.0,2,1398.0,0.0,South,In-Store,Debit Card,38.0,2.0,2025-09,2025,Sunday
ORD103805,2025-09-08,Home & Kitchen,Air Fryer,80.1,1,80.1,0.1,East,In-Store,Debit Card,18.0,5.0,2025-09,2025,Monday
ORD103007,2025-09-08,Electronics,Laptop,899.1,3,2697.3,0.1,North,In-Store,Credit Card,30.0,3.0,2025-09,2025,Monday
ORD100654,2025-09-08,Apparel,T-Shirt,14.25,1,14.25,0.05,West,Online,Cash,21.0,3.0,2025-09,2025,Monday
ORD100108,2025-09-08,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,East,In-Store,Cash,40.0,4.0,2025-09,2025,Monday
ORD104461,2025-09-08,Beauty,Moisturizer,18.7,3,56.1,0.15,South,In-Store,Credit Card,52.0,4.0,2025-09,2025,Monday
ORD100827,2025-09-08,Apparel,Dress,46.75,2,93.5,0.15,West,Online,Debit Card,36.0,5.0,2025-09,2025,Monday
ORD103839,2025-09-08,Home & Kitchen,Cookware Set,122.55,4,490.2,0.05,Central,Online,UPI,43.0,4.0,2025-09,2025,Monday
ORD103406,2025-09-09,Apparel,Dress,52.25,1,52.25,0.05,West,Online,UPI,29.0,3.0,2025-09,2025,Tuesday
ORD100801,2025-09-09,Home & Kitchen,Air Fryer,84.55,1,84.55,0.05,Central,Online,Credit Card,38.0,3.0,2025-09,2025,Tuesday
ORD103248,2025-09-09,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,South,In-Store,Credit Card,52.0,5.0,2025-09,2025,Tuesday
ORD101232,2025-09-09,Electronics,Laptop,999.0,1,999.0,0.0,East,In-Store,Credit Card,31.0,4.0,2025-09,2025,Tuesday
ORD104788,2025-09-09,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,In-Store,Credit Card,35.0,3.0,2025-09,2025,Tuesday
ORD100590,2025-09-09,Apparel,Dress,55.0,1,55.0,0.0,South,Online,Wallet,33.0,5.0,2025-09,2025,Tuesday
ORD101758,2025-09-09,Sports,Dumbbells,40.5,2,81.0,0.1,North,Online,Credit Card,30.0,3.0,2025-09,2025,Tuesday
ORD101367,2025-09-09,Apparel,Jeans,40.5,1,40.5,0.1,Central,Online,Debit Card,37.0,5.0,2025-09,2025,Tuesday
ORD103444,2025-09-10,Electronics,Smartphone,629.1,4,2516.4,0.1,Central,Online,UPI,54.0,4.0,2025-09,2025,Wednesday
ORD102792,2025-09-10,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,Central,Online,UPI,26.0,4.0,2025-09,2025,Wednesday
ORD104155,2025-09-10,Electronics,Tablet,331.55,1,331.55,0.05,East,Online,Debit Card,20.0,4.0,2025-09,2025,Wednesday
ORD100593,2025-09-10,Sports,Dumbbells,45.0,1,45.0,0.0,West,In-Store,Credit Card,45.0,5.0,2025-09,2025,Wednesday
ORD101821,2025-09-10,Sports,Bicycle,349.0,2,698.0,0.0,East,In-Store,Cash,39.0,5.0,2025-09,2025,Wednesday
ORD104247,2025-09-10,Home & Kitchen,Cookware Set,109.65,1,109.65,0.15,South,Online,Credit Card,33.0,5.0,2025-09,2025,Wednesday
ORD101880,2025-09-10,Electronics,Laptop,949.05,2,1898.1,0.05,Central,In-Store,Credit Card,37.0,5.0,2025-09,2025,Wednesday
ORD103901,2025-09-10,Apparel,T-Shirt,14.25,1,14.25,0.05,South,Online,Cash,39.0,5.0,2025-09,2025,Wednesday
ORD104234,2025-09-10,Beauty,Perfume,65.0,1,65.0,0.0,Central,In-Store,Cash,31.0,3.0,2025-09,2025,Wednesday
ORD100806,2025-09-11,Beauty,Shampoo,9.6,2,19.2,0.2,South,Online,Credit Card,20.0,4.0,2025-09,2025,Thursday
ORD103318,2025-09-11,Sports,Dumbbells,40.5,1,40.5,0.1,South,Online,Wallet,36.0,4.0,2025-09,2025,Thursday
ORD104905,2025-09-11,Home & Kitchen,Blender,39.0,2,78.0,0.0,Central,In-Store,Credit Card,26.0,4.0,2025-09,2025,Thursday
ORD100029,2025-09-11,Sports,Bicycle,349.0,1,349.0,0.0,East,In-Store,UPI,29.0,5.0,2025-09,2025,Thursday
ORD104567,2025-09-12,Sports,Bicycle,349.0,3,1047.0,0.0,East,Online,UPI,27.0,4.0,2025-09,2025,Friday
ORD102420,2025-09-12,Beauty,Lipstick,18.0,1,18.0,0.0,Central,Online,UPI,51.0,5.0,2025-09,2025,Friday
ORD102651,2025-09-12,Beauty,Perfume,65.0,2,130.0,0.0,East,In-Store,Credit Card,18.0,4.0,2025-09,2025,Friday
ORD104147,2025-09-13,Electronics,Headphones,41.65,1,41.65,0.15,Central,Online,Cash,48.0,5.0,2025-09,2025,Saturday
ORD102856,2025-09-13,Sports,Bicycle,331.55,1,331.55,0.05,North,Online,Debit Card,57.0,5.0,2025-09,2025,Saturday
ORD103096,2025-09-13,Electronics,Smartphone,629.1,1,629.1,0.1,Central,In-Store,UPI,37.0,1.0,2025-09,2025,Saturday
ORD104300,2025-09-13,Apparel,Jacket,89.0,1,89.0,0.0,East,In-Store,Credit Card,46.0,2.0,2025-09,2025,Saturday
ORD100942,2025-09-13,Home & Kitchen,Air Fryer,71.2,2,142.4,0.2,North,Online,Credit Card,18.0,5.0,2025-09,2025,Saturday
ORD100396,2025-09-13,Sports,Tent,116.1,1,116.1,0.1,South,In-Store,Debit Card,39.0,4.0,2025-09,2025,Saturday
ORD100563,2025-09-13,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,East,Online,UPI,23.0,4.0,2025-09,2025,Saturday
ORD104175,2025-09-13,Home & Kitchen,Blender,39.0,1,39.0,0.0,East,In-Store,Cash,38.0,4.0,2025-09,2025,Saturday
ORD103368,2025-09-14,Beauty,Moisturizer,20.9,1,20.9,0.05,South,In-Store,Debit Card,44.0,4.0,2025-09,2025,Sunday
ORD101128,2025-09-14,Apparel,Jeans,42.75,2,85.5,0.05,South,In-Store,Debit Card,25.0,3.0,2025-09,2025,Sunday
ORD102443,2025-09-14,Beauty,Lipstick,17.1,2,34.2,0.05,East,Online,Debit Card,18.0,3.0,2025-09,2025,Sunday
ORD103604,2025-09-14,Sports,Yoga Mat,20.0,1,20.0,0.2,West,Online,Debit Card,38.0,5.0,2025-09,2025,Sunday
ORD102201,2025-09-14,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,North,In-Store,Wallet,22.0,5.0,2025-09,2025,Sunday
ORD102090,2025-09-14,Apparel,Sneakers,58.5,1,58.5,0.1,North,Online,UPI,47.0,4.0,2025-09,2025,Sunday
ORD102397,2025-09-14,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,Debit Card,38.0,5.0,2025-09,2025,Sunday
ORD101980,2025-09-14,Home & Kitchen,Blender,35.1,1,35.1,0.1,West,In-Store,Debit Card,25.0,3.0,2025-09,2025,Sunday
ORD100053,2025-09-15,Electronics,Headphones,49.0,2,98.0,0.0,Central,In-Store,Cash,55.0,5.0,2025-09,2025,Monday
ORD100018,2025-09-15,Beauty,Shampoo,11.4,1,11.4,0.05,West,Online,Cash,26.0,5.0,2025-09,2025,Monday
ORD103749,2025-09-15,Sports,Running Shoes,75.05,4,300.2,0.05,North,Online,Debit Card,48.0,2.0,2025-09,2025,Monday
ORD104353,2025-09-15,Home & Kitchen,Cookware Set,116.1,2,232.2,0.1,North,Online,UPI,36.0,5.0,2025-09,2025,Monday
ORD104609,2025-09-15,Apparel,Sneakers,65.0,1,65.0,0.0,East,Online,Credit Card,36.0,5.0,2025-09,2025,Monday
ORD102040,2025-09-15,Beauty,Moisturizer,22.0,3,66.0,0.0,North,In-Store,Debit Card,18.0,5.0,2025-09,2025,Monday
ORD101709,2025-09-15,Sports,Running Shoes,75.05,1,75.05,0.05,West,Online,Credit Card,29.0,4.0,2025-09,2025,Monday
ORD103669,2025-09-15,Beauty,Lipstick,17.1,1,17.1,0.05,North,Online,Wallet,35.0,5.0,2025-09,2025,Monday
ORD102728,2025-09-15,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,North,In-Store,Debit Card,18.0,5.0,2025-09,2025,Monday
ORD101046,2025-09-16,Home & Kitchen,Cookware Set,129.0,2,258.0,0.0,East,In-Store,Wallet,30.0,4.0,2025-09,2025,Tuesday
ORD101741,2025-09-16,Beauty,Moisturizer,22.0,3,66.0,0.0,South,Online,Credit Card,53.0,4.0,2025-09,2025,Tuesday
ORD102176,2025-09-16,Beauty,Moisturizer,22.0,1,22.0,0.0,North,Online,Credit Card,39.0,3.0,2025-09,2025,Tuesday
ORD101328,2025-09-16,Electronics,Smartwatch,159.2,1,159.2,0.2,South,Online,Wallet,22.0,3.0,2025-09,2025,Tuesday
ORD104180,2025-09-16,Home & Kitchen,Air Fryer,84.55,1,84.55,0.05,North,In-Store,Credit Card,52.0,4.0,2025-09,2025,Tuesday
ORD102025,2025-09-17,Electronics,Smartwatch,179.1,4,716.4,0.1,North,In-Store,Credit Card,18.0,4.0,2025-09,2025,Wednesday
ORD101820,2025-09-17,Sports,Tent,129.0,4,516.0,0.0,Central,In-Store,Credit Card,43.0,4.0,2025-09,2025,Wednesday
ORD100559,2025-09-17,Apparel,Jacket,89.0,1,89.0,0.0,South,In-Store,Credit Card,32.0,5.0,2025-09,2025,Wednesday
ORD104332,2025-09-17,Apparel,Sneakers,58.5,1,58.5,0.1,West,Online,Credit Card,18.0,4.0,2025-09,2025,Wednesday
ORD104091,2025-09-17,Sports,Tent,116.1,1,116.1,0.1,Central,In-Store,Debit Card,35.0,5.0,2025-09,2025,Wednesday
ORD104433,2025-09-18,Electronics,Smartphone,629.1,1,629.1,0.1,West,Online,Credit Card,52.0,4.0,2025-09,2025,Thursday
ORD103175,2025-09-18,Sports,Tent,129.0,3,387.0,0.0,South,In-Store,UPI,38.0,4.0,2025-09,2025,Thursday
ORD102867,2025-09-18,Electronics,Laptop,949.05,2,1898.1,0.05,North,Online,Credit Card,53.0,5.0,2025-09,2025,Thursday
ORD102374,2025-09-18,Home & Kitchen,Air Fryer,75.65,1,75.65,0.15,North,In-Store,Debit Card,47.0,5.0,2025-09,2025,Thursday
ORD104907,2025-09-18,Sports,Bicycle,349.0,1,349.0,0.0,Central,Online,Debit Card,30.0,4.0,2025-09,2025,Thursday
ORD101170,2025-09-18,Home & Kitchen,Vacuum,119.2,1,119.2,0.2,West,In-Store,UPI,56.0,2.0,2025-09,2025,Thursday
ORD104830,2025-09-18,Beauty,Sunscreen,15.2,1,15.2,0.05,East,Online,Debit Card,28.0,4.0,2025-09,2025,Thursday
ORD104150,2025-09-19,Sports,Bicycle,331.55,1,331.55,0.05,East,Online,Cash,36.0,5.0,2025-09,2025,Friday
ORD102360,2025-09-19,Home & Kitchen,Cookware Set,122.55,2,245.1,0.05,Central,Online,Credit Card,41.0,4.0,2025-09,2025,Friday
ORD102991,2025-09-19,Beauty,Lipstick,15.3,1,15.3,0.15,Central,In-Store,Wallet,28.0,4.0,2025-09,2025,Friday
ORD101704,2025-09-19,Electronics,Headphones,49.0,2,98.0,0.0,South,Online,Credit Card,34.0,4.0,2025-09,2025,Friday
ORD100732,2025-09-19,Home & Kitchen,Coffee Maker,56.05,2,112.1,0.05,West,Online,UPI,36.0,5.0,2025-09,2025,Friday
ORD103247,2025-09-19,Home & Kitchen,Blender,33.15,1,33.15,0.15,Central,In-Store,UPI,39.0,4.0,2025-09,2025,Friday
ORD100275,2025-09-19,Sports,Bicycle,314.1,2,628.2,0.1,Central,Online,Credit Card,42.0,5.0,2025-09,2025,Friday
ORD103500,2025-09-19,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,East,Online,Wallet,21.0,4.0,2025-09,2025,Friday
ORD104549,2025-09-20,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,In-Store,UPI,56.0,5.0,2025-09,2025,Saturday
ORD102605,2025-09-20,Electronics,Laptop,949.05,2,1898.1,0.05,South,Online,Credit Card,40.0,5.0,2025-09,2025,Saturday
ORD102412,2025-09-20,Beauty,Perfume,65.0,1,65.0,0.0,East,In-Store,Credit Card,30.0,4.0,2025-09,2025,Saturday
ORD104446,2025-09-20,Sports,Tent,129.0,1,129.0,0.0,Central,Online,UPI,44.0,5.0,2025-09,2025,Saturday
