order_id,order_date,category,product,unit_price,quantity,revenue,discount_pct,region,sales_channel,payment_method,customer_age,customer_rating
ORD100819,2025-06-04,Sports,Tent,109.65,2,219.3,0.15,West,Online,UPI,39.0,1.0
ORD103029,2025-06-05,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,Central,In-Store,Credit Card,47.0,5.0
ORD100659,2025-06-05,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,Credit Card,18.0,5.0
ORD100742,2025-06-05,Beauty,Shampoo,11.4,1,11.4,0.05,North,Online,Wallet,61.0,4.0
ORD104795,2025-06-05,Electronics,Tablet,349.0,1,349.0,0.0,East,Online,UPI,18.0,3.0
ORD101319,2025-06-05,Sports,Running Shoes,75.05,1,75.05,0.05,North,In-Store,Credit Card,25.0,5.0
ORD101997,2025-06-05,Apparel,Jacket,89.0,2,178.0,0.0,Central,In-Store,Credit Card,24.0,5.0
ORD100033,2025-06-05,Sports,Dumbbells,42.75,1,42.75,0.05,South,In-Store,Debit Card,41.0,5.0
ORD104345,2025-06-05,Beauty,Perfume,61.75,1,61.75,0.05,North,Online,Credit Card,42.0,3.0
ORD100445,2025-06-05,Sports,Running Shoes,79.0,3,237.0,0.0,South,In-Store,UPI,36.0,4.0
ORD101519,2025-06-05,Home & Kitchen,Blender,39.0,1,39.0,0.0,East,Online,UPI,32.0,4.0
ORD104043,2025-06-05,Electronics,Smartwatch,169.15,1,169.15,0.15,West,In-Store,UPI,31.0,
ORD103439,2025-06-05,Sports,Yoga Mat,25.0,2,50.0,0.0,North,Online,UPI,40.0,4.0
ORD103281,2025-06-06,Apparel,Jeans,40.5,5,202.5,0.1,South,Online,Credit Card,21.0,4.0
ORD102341,2025-06-06,Apparel,Dress,55.0,2,110.0,0.0,South,In-Store,Credit Card,36.0,4.0
ORD103598,2025-06-06,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,In-Store,Credit Card,48.0,5.0
ORD102402,2025-06-06,Sports,Tent,109.65,1,109.65,0.15,Central,Online,UPI,28.0,3.0
ORD102472,2025-06-06,Sports,Bicycle,349.0,1,349.0,0.0,West,In-Store,Credit Card,41.0,5.0
ORD103936,2025-06-06,Home & Kitchen,Blender,39.0,2,78.0,0.0,North,In-Store,Credit Card,31.0,3.0
ORD101143,2025-06-06,Electronics,Smartwatch,189.05,5,945.25,0.05,North,Online,Debit Card,44.0,
ORD100113,2025-06-07,Sports,Tent,129.0,1,129.0,0.0,East,In-Store,UPI,39.0,4.0
ORD102581,2025-06-07,Sports,Bicycle,314.1,1,314.1,0.1,Central,Online,Cash,40.0,5.0
ORD104566,2025-06-07,Electronics,Headphones,46.55,1,46.55,0.05,South,In-Store,Credit Card,25.0,4.0
ORD102055,2025-06-07,Home & Kitchen,Coffee Maker,47.2,2,94.4,0.2,Central,Online,Debit Card,56.0,5.0
ORD103083,2025-06-07,Apparel,Jacket,89.0,2,178.0,0.0,West,Online,Cash,30.0,4.0
ORD100119,2025-06-07,Sports,Running Shoes,67.15,1,67.15,0.15,West,Online,Cash,31.0,5.0
ORD102016,2025-06-07,Electronics,Laptop,949.05,1,949.05,0.05,South,Online,Credit Card,25.0,5.0
ORD101012,2025-06-07,Electronics,Smartphone,699.0,3,2097.0,0.0,South,In-Store,Debit Card,25.0,1.0
ORD102248,2025-06-07,Beauty,Lipstick,17.1,1,17.1,0.05,Central,Online,UPI,33.0,5.0
ORD100115,2025-06-07,Apparel,T-Shirt,14.25,1,14.25,0.05,South,Online,Cash,38.0,5.0
ORD101796,2025-06-08,Sports,Yoga Mat,23.75,1,23.75,0.05,South,In-Store,Cash,51.0,4.0
ORD103992,2025-06-08,Beauty,Lipstick,18.0,1,18.0,0.0,East,Online,UPI,50.0,2.0
ORD100932,2025-06-08,Apparel,T-Shirt,15.0,1,15.0,0.0,North,Online,Debit Card,39.0,3.0
ORD103330,2025-06-08,Sports,Dumbbells,45.0,1,45.0,0.0,West,Online,Debit Card,40.0,4.0
ORD104009,2025-06-08,Sports,Tent,129.0,2,258.0,0.0,South,In-Store,Debit Card,62.0,3.0
ORD102278,2025-06-08,Apparel,T-Shirt,15.0,1,15.0,0.0,North,In-Store,UPI,,3.0
ORD101671,2025-06-08,Apparel,Jacket,80.1,4,320.4,0.1,North,Online,Credit Card,42.0,3.0
ORD102598,2025-06-08,Sports,Running Shoes,79.0,1,79.0,0.0,Central,In-Store,Debit Card,49.0,2.0
ORD103651,2025-06-09,Sports,Tent,116.1,2,232.2,0.1,West,In-Store,Cash,43.0,3.0
ORD102392,2025-06-09,Beauty,Shampoo,10.8,1,10.8,0.1,Central,Online,UPI,45.0,1.0
ORD102895,2025-06-09,Sports,Running Shoes,79.0,1,79.0,0.0,South,Online,UPI,28.0,3.0
ORD103069,2025-06-09,Electronics,Laptop,949.05,2,1898.1,0.05,East,In-Store,Wallet,18.0,5.0
ORD100896,2025-06-09,Sports,Tent,116.1,1,116.1,0.1,West,Online,Cash,25.0,5.0
ORD104195,2025-06-09,Beauty,Lipstick,17.1,2,34.2,0.05,South,In-Store,Wallet,31.0,5.0
ORD100131,2025-06-09,Home & Kitchen,Cookware Set,129.0,2,258.0,0.0,Central,Online,Credit Card,25.0,4.0
ORD104862,2025-06-09,Electronics,Tablet,349.0,4,1396.0,0.0,South,Online,UPI,43.0,4.0
ORD100984,2025-06-10,Apparel,Dress,52.25,1,52.25,0.05,South,In-Store,Debit Card,18.0,5.0
ORD100764,2025-06-10,Apparel,Jacket,84.55,1,84.55,0.05,North,In-Store,Credit Card,31.0,5.0
ORD103039,2025-06-10,Beauty,Perfume,65.0,1,65.0,0.0,Central,Online,Debit Card,46.0,5.0
ORD101166,2025-06-10,Electronics,Smartwatch,199.0,1,199.0,0.0,West,In-Store,Debit Card,40.0,4.0
ORD102390,2025-06-10,Sports,Tent,122.55,1,122.55,0.05,Central,In-Store,Cash,29.0,4.0
ORD101438,2025-06-11,Beauty,Lipstick,16.2,1,16.2,0.1,South,Online,UPI,48.0,4.0
ORD103959,2025-06-11,Electronics,Headphones,49.0,1,49.0,0.0,Central,Online,Credit Card,38.0,5.0
ORD101085,2025-06-11,Sports,Bicycle,349.0,2,698.0,0.0,South,Online,Cash,31.0,4.0
ORD100850,2025-06-11,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,West,Online,Credit Card,18.0,3.0
ORD101979,2025-06-11,Beauty,Lipstick,18.0,1,18.0,0.0,West,In-Store,Debit Card,40.0,5.0
ORD103396,2025-06-11,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,West,Online,Credit Card,33.0,4.0
ORD100727,2025-06-11,Home & Kitchen,Coffee Maker,50.15,2,100.3,0.15,South,Online,Debit Card,46.0,5.0
ORD104219,2025-06-11,Home & Kitchen,Vacuum,149.0,2,298.0,0.0,Central,Online,Debit Card,,5.0
ORD104331,2025-06-11,Electronics,Headphones,49.0,1,49.0,0.0,West,Online,Credit Card,48.0,4.0
ORD100436,2025-06-11,Apparel,T-Shirt,12.75,1,12.75,0.15,East,Online,Credit Card,27.0,4.0
ORD103994,2025-06-11,Electronics,Laptop,849.15,1,849.15,0.15,Central,Online,UPI,43.0,4.0
ORD102155,2025-06-12,Sports,Bicycle,349.0,1,349.0,0.0,East,Online,Cash,45.0,4.0
ORD102820,2025-06-12,Sports,Running Shoes,67.15,1,67.15,0.15,East,In-Store,UPI,38.0,3.0
ORD103015,2025-06-12,Sports,Running Shoes,75.05,1,75.05,0.05,East,Online,Credit Card,48.0,5.0
ORD100483,2025-06-12,Apparel,Dress,55.0,1,55.0,0.0,East,In-Store,Wallet,42.0,5.0
ORD101040,2025-06-12,Apparel,Sneakers,65.0,1,65.0,0.0,North,Online,Debit Card,60.0,5.0
ORD104458,2025-06-12,Electronics,Smartphone,699.0,1,699.0,0.0,Central,Online,Credit Card,28.0,4.0
ORD101596,2025-06-12,Apparel,Jeans,40.5,1,40.5,0.1,East,Online,UPI,18.0,4.0
ORD102732,2025-06-12,Sports,Bicycle,349.0,1,349.0,0.0,North,Online,UPI,59.0,2.0
ORD102281,2025-06-12,Home & Kitchen,Coffee Maker,50.15,3,150.45,0.15,North,In-Store,Debit Card,28.0,5.0
ORD100515,2025-06-12,Beauty,Perfume,52.0,1,52.0,0.2,East,Online,Cash,34.0,2.0
ORD101524,2025-06-12,Beauty,Sunscreen,14.4,1,14.4,0.1,East,In-Store,Credit Card,55.0,4.0
ORD100634,2025-06-13,Electronics,Laptop,999.0,1,999.0,0.0,Central,Online,Credit Card,39.0,1.0
ORD100415,2025-06-13,Beauty,Lipstick,18.0,2,36.0,0.0,South,In-Store,Credit Card,21.0,
ORD100943,2025-06-13,Sports,Running Shoes,79.0,1,79.0,0.0,West,Online,Debit Card,30.0,5.0
ORD102911,2025-06-13,Electronics,Tablet,349.0,3,1047.0,0.0,North,In-Store,UPI,31.0,5.0
ORD101984,2025-06-13,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,West,Online,Wallet,50.0,5.0
ORD100928,2025-06-13,Apparel,Dress,55.0,1,55.0,0.0,West,Online,UPI,20.0,5.0
ORD101925,2025-06-13,Apparel,Jacket,80.1,2,160.2,0.1,Central,Online,Debit Card,36.0,5.0
ORD102818,2025-06-13,Electronics,Smartphone,699.0,2,1398.0,0.0,North,In-Store,Wallet,33.0,4.0
ORD101913,2025-06-13,Apparel,Sneakers,65.0,1,65.0,0.0,Central,In-Store,Wallet,24.0,3.0
ORD100519,2025-06-13,Apparel,Sneakers,65.0,1,65.0,0.0,West,Online,Wallet,28.0,5.0
ORD100382,2025-06-13,Apparel,T-Shirt,15.0,1,15.0,0.0,North,In-Store,Credit Card,35.0,4.0
ORD104629,2025-06-13,Electronics,Laptop,999.0,1,999.0,0.0,South,In-Store,Debit Card,45.0,3.0
ORD103544,2025-06-13,Sports,Bicycle,349.0,1,349.0,0.0,East,Online,Credit Card,38.0,4.0
ORD101074,2025-06-14,Apparel,Jeans,40.5,2,81.0,0.1,North,In-Store,Debit Card,36.0,5.0
ORD103340,2025-06-14,Electronics,Headphones,49.0,1,49.0,0.0,South,Online,Credit Card,47.0,3.0
ORD102137,2025-06-14,Home & Kitchen,Vacuum,119.2,1,119.2,0.2,West,Online,Credit Card,20.0,3.0
ORD102577,2025-06-14,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,North,In-Store,Credit Card,19.0,5.0
ORD101512,2025-06-14,Electronics,Smartphone,699.0,1,699.0,0.0,South,In-Store,Credit Card,36.0,4.0
ORD100586,2025-06-14,Sports,Yoga Mat,23.75,1,23.75,0.05,North,Online,Credit Card,32.0,3.0
ORD102939,2025-06-14,Home & Kitchen,Coffee Maker,56.05,1,56.05,0.05,East,In-Store,Credit Card,38.0,
ORD104060,2025-06-14,Home & Kitchen,Vacuum,119.2,3,357.6,0.2,West,In-Store,UPI,33.0,2.0
ORD102361,2025-06-14,Apparel,Sneakers,65.0,1,65.0,0.0,West,Online,Cash,43.0,5.0
ORD104779,2025-06-15,Apparel,Jeans,38.25,1,38.25,0.15,North,Online,Credit Card,33.0,2.0
ORD103356,2025-06-15,Beauty,Perfume,65.0,3,195.0,0.0,Central,Online,Credit Card,23.0,3.0
ORD103686,2025-06-15,Sports,Yoga Mat,25.0,1,25.0,0.0,South,In-Store,Credit Card,32.0,5.0
ORD101133,2025-06-15,Beauty,Shampoo,12.0,1,12.0,0.0,East,In-Store,Wallet,44.0,2.0
ORD104359,2025-06-15,Sports,Dumbbells,45.0,1,45.0,0.0,Central,Online,Credit Card,18.0,4.0
ORD103933,2025-06-15,Apparel,Jeans,45.0,1,45.0,0.0,South,In-Store,UPI,18.0,5.0
ORD103002,2025-06-15,Electronics,Smartphone,699.0,3,2097.0,0.0,Central,In-Store,UPI,37.0,2.0
ORD100371,2025-06-15,Home & Kitchen,Vacuum,149.0,2,298.0,0.0,South,Online,Wallet,39.0,5.0
ORD101248,2025-06-16,Sports,Tent,116.1,1,116.1,0.1,East,In-Store,Debit Card,57.0,5.0
ORD103855,2025-06-16,Electronics,Smartphone,664.05,3,1992.15,0.05,East,Online,Wallet,46.0,3.0
ORD104630,2025-06-16,Electronics,Headphones,46.55,1,46.55,0.05,North,In-Store,UPI,35.0,3.0
ORD100203,2025-06-16,Electronics,Tablet,349.0,3,1047.0,0.0,East,Online,Credit Card,27.0,4.0
ORD102210,2025-06-16,Apparel,T-Shirt,13.5,1,13.5,0.1,East,In-Store,Debit Card,36.0,5.0
ORD101810,2025-06-16,Apparel,Dress,52.25,1,52.25,0.05,Central,Online,Wallet,42.0,3.0
ORD103782,2025-06-16,Sports,Yoga Mat,25.0,1,25.0,0.0,West,Online,Cash,20.0,5.0
ORD103968,2025-06-16,Sports,Dumbbells,45.0,1,45.0,0.0,North,Online,UPI,19.0,4.0
ORD104822,2025-06-16,Home & Kitchen,Air Fryer,89.0,2,178.0,0.0,East,In-Store,UPI,56.0,3.0
ORD101132,2025-06-16,Electronics,Smartwatch,179.1,1,179.1,0.1,West,In-Store,Credit Card,18.0,4.0
ORD101772,2025-06-16,Home & Kitchen,Air Fryer,84.55,2,169.1,0.05,East,In-Store,UPI,29.0,2.0
ORD104928,2025-06-16,Home & Kitchen,Blender,39.0,2,78.0,0.0,South,In-Store,Cash,39.0,5.0
ORD100387,2025-06-17,Sports,Bicycle,296.65,1,296.65,0.15,East,Online,Credit Card,23.0,5.0
ORD103412,2025-06-17,Home & Kitchen,Blender,39.0,1,39.0,0.0,Central,Online,UPI,27.0,2.0
ORD103409,2025-06-17,Electronics,Tablet,314.1,1,314.1,0.1,Central,Online,Credit Card,21.0,3.0
ORD104231,2025-06-17,Electronics,Smartphone,699.0,4,2796.0,0.0,South,Online,Credit Card,31.0,5.0
ORD104098,2025-06-17,Electronics,Laptop,999.0,1,999.0,0.0,East,Online,UPI,44.0,4.0
ORD101591,2025-06-17,Sports,Dumbbells,42.75,1,42.75,0.05,Central,Online,UPI,29.0,4.0
ORD103550,2025-06-17,Sports,Yoga Mat,23.75,1,23.75,0.05,West,Online,Credit Card,35.0,5.0
ORD103603,2025-06-18,Sports,Bicycle,314.1,1,314.1,0.1,Central,Online,Credit Card,53.0,4.0
ORD101549,2025-06-18,Sports,Bicycle,296.65,1,296.65,0.15,West,Online,UPI,38.0,5.0
ORD101962,2025-06-18,Apparel,Jeans,40.5,4,162.0,0.1,West,Online,Wallet,54.0,3.0
ORD103202,2025-06-18,Apparel,T-Shirt,15.0,2,30.0,0.0,South,Online,Debit Card,36.0,4.0
ORD104196,2025-06-18,Electronics,Laptop,849.15,1,849.15,0.15,North,Online,Cash,28.0,5.0
ORD101844,2025-06-18,Beauty,Moisturizer,17.6,1,17.6,0.2,East,Online,Debit Card,36.0,5.0
ORD103706,2025-06-19,Electronics,Laptop,949.05,1,949.05,0.05,East,In-Store,Debit Card,26.0,5.0
ORD102241,2025-06-19,Sports,Tent,116.1,1,116.1,0.1,South,In-Store,UPI,54.0,4.0
ORD100853,2025-06-19,Apparel,Dress,55.0,4,220.0,0.0,South,Online,Debit Card,46.0,4.0
ORD100185,2025-06-19,Home & Kitchen,Cookware Set,122.55,1,122.55,0.05,West,In-Store,Debit Card,34.0,2.0
ORD100360,2025-06-20,Beauty,Sunscreen,16.0,1,16.0,0.0,South,In-Store,UPI,24.0,4.0
ORD100163,2025-06-20,Sports,Dumbbells,36.0,1,36.0,0.2,West,Online,Debit Card,45.0,4.0
ORD101744,2025-06-20,Apparel,Dress,55.0,1,55.0,0.0,Central,In-Store,Credit Card,42.0,1.0
ORD103797,2025-06-20,Beauty,Moisturizer,19.8,1,19.8,0.1,North,Online,Wallet,42.0,2.0
ORD103502,2025-06-20,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,South,Online,Credit Card,33.0,4.0
ORD100062,2025-06-20,Home & Kitchen,Cookware Set,122.55,2,245.1,0.05,East,In-Store,Debit Card,52.0,4.0
ORD104915,2025-06-20,Sports,Yoga Mat,22.5,2,45.0,0.1,West,In-Store,Debit Card,41.0,4.0
ORD100446,2025-06-21,Electronics,Laptop,999.0,1,999.0,0.0,East,Online,Credit Card,24.0,5.0
ORD102831,2025-06-21,Home & Kitchen,Blender,39.0,4,156.0,0.0,East,Online,Debit Card,18.0,4.0
ORD102393,2025-06-21,Electronics,Tablet,349.0,1,349.0,0.0,North,In-Store,UPI,29.0,4.0
ORD102136,2025-06-21,Beauty,Lipstick,18.0,1,18.0,0.0,North,In-Store,Debit Card,29.0,4.0
ORD103156,2025-06-21,Sports,Bicycle,349.0,2,698.0,0.0,West,Online,Credit Card,31.0,1.0
ORD100849,2025-06-21,Beauty,Lipstick,17.1,1,17.1,0.05,Central,Online,Credit Card,24.0,3.0
ORD102124,2025-06-22,Sports,Running Shoes,75.05,1,75.05,0.05,West,Online,Cash,48.0,5.0
ORD101522,2025-06-22,Apparel,Jeans,42.75,1,42.75,0.05,East,In-Store,Credit Card,33.0,5.0
ORD102346,2025-06-22,Home & Kitchen,Vacuum,141.55,2,283.1,0.05,East,In-Store,UPI,31.0,5.0
ORD103975,2025-06-22,Beauty,Perfume,61.75,1,61.75,0.05,Central,Online,Credit Card,46.0,5.0
ORD100708,2025-06-22,Sports,Running Shoes,79.0,2,158.0,0.0,East,Online,Debit Card,18.0,2.0
ORD103097,2025-06-22,Sports,Dumbbells,36.0,3,108.0,0.2,West,Online,Credit Card,26.0,4.0
ORD101652,2025-06-22,Electronics,Smartphone,629.1,3,1887.3,0.1,North,Online,Debit Card,42.0,2.0
ORD100981,2025-06-22,Beauty,Shampoo,10.2,1,10.2,0.15,South,Online,Debit Card,45.0,4.0
ORD104852,2025-06-23,Electronics,Smartphone,664.05,1,664.05,0.05,East,Online,Debit Card,31.0,4.0
ORD103624,2025-06-23,Apparel,Jacket,89.0,1,89.0,0.0,Central,In-Store,Debit Card,36.0,5.0
ORD101965,2025-06-23,Electronics,Headphones,49.0,2,98.0,0.0,North,Online,UPI,35.0,2.0
ORD100838,2025-06-23,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,South,Online,Credit Card,65.0,3.0
ORD103276,2025-06-23,Beauty,Shampoo,9.6,1,9.6,0.2,Central,In-Store,Debit Card,24.0,4.0
ORD102588,2025-06-23,Electronics,Tablet,314.1,1,314.1,0.1,West,Online,UPI,41.0,5.0
ORD100173,2025-06-23,Apparel,Jacket,89.0,1,89.0,0.0,South,Online,Credit Card,22.0,5.0
ORD100409,2025-06-23,Sports,Dumbbells,36.0,1,36.0,0.2,Central,Online,Debit Card,18.0,3.0
ORD100577,2025-06-23,Beauty,Lipstick,17.1,2,34.2,0.05,South,In-Store,Cash,34.0,5.0
ORD102375,2025-06-23,Home & Kitchen,Blender,37.05,2,74.1,0.05,North,In-Store,UPI,37.0,3.0
ORD104167,2025-06-23,Apparel,Jeans,42.75,2,85.5,0.05,Central,In-Store,Debit Card,45.0,5.0
ORD101657,2025-06-23,Beauty,Moisturizer,22.0,4,88.0,0.0,East,In-Store,Credit Card,48.0,5.0
ORD104286,2025-06-24,Apparel,Sneakers,58.5,1,58.5,0.1,South,Online,Debit Card,19.0,5.0
ORD100736,2025-06-24,Electronics,Laptop,999.0,3,2997.0,0.0,East,Online,Cash,19.0,5.0
ORD100584,2025-06-24,Home & Kitchen,Air Fryer,75.65,1,75.65,0.15,North,In-Store,Wallet,41.0,4.0
ORD103361,2025-06-24,Sports,Dumbbells,45.0,3,135.0,0.0,East,Online,UPI,30.0,5.0
ORD100417,2025-06-24,Sports,Bicycle,331.55,1,331.55,0.05,South,In-Store,Debit Card,49.0,2.0
ORD100721,2025-06-24,Apparel,T-Shirt,15.0,5,75.0,0.0,West,Online,Credit Card,50.0,4.0
ORD103166,2025-06-24,Electronics,Smartwatch,199.0,1,199.0,0.0,East,Online,Credit Card,25.0,4.0
ORD102247,2025-06-24,Home & Kitchen,Coffee Maker,59.0,5,295.0,0.0,East,In-Store,Debit Card,38.0,5.0
ORD104272,2025-06-24,Beauty,Moisturizer,22.0,1,22.0,0.0,East,In-Store,Debit Card,33.0,5.0
ORD104709,2025-06-25,Beauty,Shampoo,10.8,1,10.8,0.1,West,In-Store,Credit Card,28.0,2.0
ORD100186,2025-06-25,Sports,Bicycle,314.1,2,628.2,0.1,East,Online,Credit Card,25.0,2.0
ORD101284,2025-06-25,Home & Kitchen,Air Fryer,89.0,1,89.0,0.0,North,Online,Debit Card,35.0,4.0
ORD101714,2025-06-25,Beauty,Sunscreen,16.0,1,16.0,0.0,East,Online,UPI,25.0,4.0
ORD104652,2025-06-25,Sports,Bicycle,349.0,2,698.0,0.0,West,Online,Credit Card,25.0,4.0
ORD100281,2025-06-25,Home & Kitchen,Air Fryer,80.1,1,80.1,0.1,East,Online,Debit Card,43.0,5.0
ORD101122,2025-06-25,Apparel,Sneakers,55.25,2,110.5,0.15,East,Online,Credit Card,44.0,4.0
ORD100948,2025-06-25,Sports,Yoga Mat,21.25,1,21.25,0.15,East,In-Store,UPI,29.0,5.0
ORD104701,2025-06-25,Apparel,Dress,52.25,4,209.0,0.05,South,Online,Debit Card,47.0,4.0
ORD104105,2025-06-26,Electronics,Headphones,39.2,2,78.4,0.2,Central,Online,Debit Card,50.0,4.0
ORD104557,2025-06-26,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,East,In-Store,Cash,22.0,5.0
ORD103696,2025-06-26,Apparel,T-Shirt,13.5,1,13.5,0.1,Central,Online,Credit Card,29.0,5.0
ORD101402,2025-06-26,Apparel,Jacket,84.55,1,84.55,0.05,South,In-Store,Credit Card,32.0,4.0
ORD103518,2025-06-27,Apparel,Dress,49.5,1,49.5,0.1,Central,In-Store,Credit Card,33.0,2.0
ORD101691,2025-06-27,Beauty,Perfume,52.0,1,52.0,0.2,North,In-Store,Cash,35.0,3.0
ORD103799,2025-06-27,Home & Kitchen,Air Fryer,84.55,1,84.55,0.05,North,In-Store,Debit Card,36.0,3.0
ORD102014,2025-06-27,Electronics,Tablet,331.55,1,331.55,0.05,North,Online,Debit Card,19.0,2.0
ORD102546,2025-06-27,Beauty,Perfume,65.0,1,65.0,0.0,East,Online,Debit Card,33.0,5.0
ORD101110,2025-06-27,Beauty,Moisturizer,22.0,3,66.0,0.0,Central,Online,UPI,39.0,2.0
ORD101580,2025-06-27,Sports,Bicycle,349.0,2,698.0,0.0,North,In-Store,Debit Card,18.0,4.0
ORD101921,2025-06-28,Sports,Bicycle,331.55,1,331.55,0.05,Central,In-Store,UPI,41.0,1.0
ORD101461,2025-06-28,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,West,Online,Credit Card,18.0,5.0
ORD103978,2025-06-29,Electronics,Laptop,849.15,4,3396.6,0.15,Central,In-Store,Credit Card,18.0,5.0
ORD101621,2025-06-29,Apparel,Sneakers,65.0,3,195.0,0.0,East,Online,Credit Card,63.0,4.0
ORD104778,2025-06-29,Apparel,T-Shirt,14.25,1,14.25,0.05,South,In-Store,UPI,27.0,5.0
ORD100825,2025-06-29,Sports,Bicycle,331.55,2,663.1,0.05,East,Online,Credit Card,30.0,5.0
ORD104316,2025-06-29,Electronics,Smartwatch,169.15,5,845.75,0.15,West,In-Store,Cash,27.0,4.0
ORD104322,2025-06-29,Home & Kitchen,Vacuum,141.55,1,141.55,0.05,North,In-Store,Debit Card,23.0,2.0
ORD100244,2025-06-30,Electronics,Smartwatch,199.0,1,199.0,0.0,South,Online,Debit Card,25.0,4.0
ORD103099,2025-06-30,Home & Kitchen,Blender,39.0,4,156.0,0.0,North,In-Store,Credit Card,24.0,5.0
ORD104460,2025-06-30,Electronics,Headphones,49.0,1,49.0,0.0,Central,In-Store,Credit Card,39.0,5.0
ORD100982,2025-06-30,Beauty,Sunscreen,16.0,1,16.0,0.0,Central,Online,Debit Card,43.0,3.0
ORD103636,2025-06-30,Apparel,Dress,55.0,1,55.0,0.0,Central,In-Store,Credit Card,34.0,3.0
ORD101305,2025-06-30,Electronics,Tablet,314.1,3,942.3,0.1,Central,In-Store,Debit Card,25.0,5.0
ORD104987,2025-06-30,Home & Kitchen,Coffee Maker,59.0,1,59.0,0.0,South,Online,Credit Card,25.0,5.0
ORD100901,2025-07-01,Beauty,Lipstick,16.2,1,16.2,0.1,Central,Online,UPI,34.0,4.0
ORD100991,2025-07-01,Beauty,Perfume,65.0,4,260.0,0.0,West,In-Store,Credit Card,18.0,5.0
ORD103023,2025-07-01,Home & Kitchen,Air Fryer,80.1,1,80.1,0.1,East,Online,Cash,31.0,5.0
ORD103728,2025-07-01,Beauty,Sunscreen,16.0,1,16.0,0.0,South,In-Store,Debit Card,34.0,2.0
ORD103638,2025-07-01,Electronics,Smartwatch,199.0,1,199.0,0.0,West,In-Store,Wallet,34.0,3.0
ORD101027,2025-07-01,Home & Kitchen,Air Fryer,89.0,4,356.0,0.0,North,In-Store,Debit Card,55.0,3.0
ORD103216,2025-07-01,Electronics,Smartphone,629.1,3,1887.3,0.1,East,Online,Credit Card,23.0,5.0
ORD100191,2025-07-01,Beauty,Moisturizer,22.0,1,22.0,0.0,West,Online,Credit Card,29.0,5.0
ORD101803,2025-07-01,Beauty,Sunscreen,16.0,1,16.0,0.0,East,Online,Credit Card,20.0,3.0
ORD102288,2025-07-01,Home & Kitchen,Blender,33.15,4,132.6,0.15,West,In-Store,Debit Card,52.0,4.0
ORD100093,2025-07-01,Sports,Yoga Mat,25.0,1,25.0,0.0,East,In-Store,Wallet,65.0,3.0
ORD102490,2025-07-02,Beauty,Lipstick,18.0,5,90.0,0.0,Central,Online,Credit Card,24.0,5.0
ORD104799,2025-07-02,Apparel,Sneakers,65.0,1,65.0,0.0,East,Online,Debit Card,38.0,4.0
ORD102134,2025-07-02,Electronics,Laptop,999.0,1,999.0,0.0,South,Online,Cash,73.0,5.0
ORD103070,2025-07-02,Home & Kitchen,Cookware Set,116.1,1,116.1,0.1,East,In-Store,Cash,31.0,4.0
ORD102249,2025-07-02,Apparel,Jeans,38.25,1,38.25,0.15,South,In-Store,UPI,25.0,2.0
ORD102228,2025-07-02,Beauty,Shampoo,10.2,1,10.2,0.15,East,In-Store,Credit Card,32.0,5.0
ORD102095,2025-07-02,Electronics,Smartphone,629.1,1,629.1,0.1,West,Online,Credit Card,18.0,4.0
ORD100302,2025-07-03,Home & Kitchen,Air Fryer,80.1,3,240.3,0.1,Central,In-Store,Debit Card,18.0,
ORD102097,2025-07-03,Apparel,Dress,52.25,1,52.25,0.05,North,Online,Credit Card,34.0,5.0
ORD104568,2025-07-03,Beauty,Moisturizer,22.0,1,22.0,0.0,South,Online,Debit Card,43.0,5.0
ORD100680,2025-07-03,Beauty,Moisturizer,17.6,2,35.2,0.2,Central,Online,UPI,43.0,4.0
ORD100434,2025-07-03,Apparel,T-Shirt,15.0,1,15.0,0.0,East,Online,Debit Card,36.0,4.0
ORD100899,2025-07-03,Sports,Bicycle,314.1,1,314.1,0.1,South,In-Store,UPI,44.0,5.0
ORD101253,2025-07-03,Apparel,Jacket,84.55,2,169.1,0.05,Central,Online,Wallet,43.0,4.0
ORD101764,2025-07-04,Beauty,Lipstick,18.0,2,36.0,0.0,North,In-Store,Wallet,60.0,4.0
ORD100225,2025-07-04,Electronics,Headphones,49.0,1,49.0,0.0,Central,In-Store,Credit Card,34.0,4.0
ORD104089,2025-07-04,Apparel,Sneakers,65.0,5,325.0,0.0,North,In-Store,UPI,25.0,5.0
ORD100671,2025-07-04,Home & Kitchen,Vacuum,149.0,1,149.0,0.0,North,Online,Credit Card,22.0,5.0
ORD100347,2025-07-04,Home & Kitchen,Cookware Set,129.0,2,258.0,0.0,West,Online,Cash,18.0,4.0
ORD103209,2025-07-04,Electronics,Laptop,799.2,1,799.2,0.2,North,Online,Credit Card,28.0,4.0
ORD104056,2025-07-04,Apparel,Jeans,38.25,1,38.25,0.15,Central,In-Store,Debit Card,36.0,5.0
